ticker,company,market,meeting_type,run_no,status,elapsed_s,agendas,followup_count
005290,동진쎄미켐,KOSDAQ,annual,3,no_filing,0.0,0,0
084370,유진테크,KOSDAQ,annual,1,no_filing,21.0,0,0
084370,유진테크,KOSDAQ,annual,2,no_filing,0.1,0,0
084370,유진테크,KOSDAQ,annual,3,no_filing,0.0,0,0
100790,M레거시벤처투자,KOSDAQ,annual,1,no_filing,10.4,0,0
100790,M레거시벤처투자,KOSDAQ,annual,2,no_filing,0.0,0,0
100790,M레거시벤처투자,KOSDAQ,annual,3,no_filing,0.0,0,0
058610,에스피지,KOSDAQ,annual,1,no_filing,18.0,0,0
058610,에스피지,KOSDAQ,annual,2,no_filing,0.0,0,0
058610,에스피지,KOSDAQ,annual,3,no_filing,0.0,0,0
098460,고영,KOSDAQ,annual,1,no_filing,19.3,0,0
098460,고영,KOSDAQ,annual,2,no_filing,0.0,0,0
098460,고영,KOSDAQ,annual,3,no_filing,0.0,0,0
257720,실리콘투,KOSDAQ,annual,1,no_filing,11.1,0,0
257720,실리콘투,KOSDAQ,annual,2,no_filing,0.1,0,0
257720,실리콘투,KOSDAQ,annual,3,no_filing,0.0,0,0
140410,메지온,KOSDAQ,annual,1,no_filing,11.8,0,0
140410,메지온,KOSDAQ,annual,2,no_filing,0.0,0,0
140410,메지온,KOSDAQ,annual,3,no_filing,0.0,0,0
031980,피에스케이홀딩스,KOSDAQ,annual,1,no_filing,18.4,0,0
031980,피에스케이홀딩스,KOSDAQ,annual,2,no_filing,0.0,0,0
031980,피에스케이홀딩스,KOSDAQ,annual,3,no_filing,0.0,0,0
067310,하나마이크론,KOSDAQ,annual,1,no_filing,31.0,0,0
067310,하나마이크론,KOSDAQ,annual,2,no_filing,0.0,0,0
067310,하나마이크론,KOSDAQ,annual,3,no_filing,0.0,0,0
082920,비츠로셀,KOSDAQ,annual,1,no_filing,28.8,0,0
082920,비츠로셀,KOSDAQ,annual,2,no_filing,0.2,0,0
082920,비츠로셀,KOSDAQ,annual,3,no_filing,1.2,0,0
319660,피에스케이,KOSDAQ,annual,1,no_filing,27.2,0,0
319660,피에스케이,KOSDAQ,annual,2,no_filing,0.0,0,0
319660,피에스케이,KOSDAQ,annual,3,no_filing,0.0,0,0
131970,두산테스나,KOSDAQ,annual,1,no_filing,20.5,0,0
131970,두산테스나,KOSDAQ,annual,2,no_filing,0.0,0,0
131970,두산테스나,KOSDAQ,annual,3,no_filing,0.0,0,0
030530,원익홀딩스,KOSDAQ,annual,1,no_filing,31.9,0,0
030530,원익홀딩스,KOSDAQ,annual,2,no_filing,0.0,0,0
030530,원익홀딩스,KOSDAQ,annual,3,no_filing,0.0,0,0
218410,RFHIC,KOSDAQ,annual,1,no_filing,26.9,0,0
218410,RFHIC,KOSDAQ,annual,2,no_filing,0.0,0,0
218410,RFHIC,KOSDAQ,annual,3,no_filing,0.0,0,0
459510,나우로보틱스,KOSDAQ,extraordinary,1,no_filing,7.5,0,0
459510,나우로보틱스,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
459510,나우로보틱스,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
066430,아이로보틱스,KOSDAQ,extraordinary,1,no_filing,14.6,0,0
066430,아이로보틱스,KOSDAQ,extraordinary,2,no_filing,0.3,0,0
066430,아이로보틱스,KOSDAQ,extraordinary,3,no_filing,0.1,0,0
067170,오텍,KOSDAQ,extraordinary,1,no_filing,12.9,0,0
067170,오텍,KOSDAQ,extraordinary,2,no_filing,0.4,0,0
067170,오텍,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
042040,케이피엠테크,KOSDAQ,extraordinary,1,no_filing,9.6,0,0
042040,케이피엠테크,KOSDAQ,extraordinary,2,no_filing,0.1,0,0
042040,케이피엠테크,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
052690,한전기술,KOSPI,extraordinary,1,no_filing,8.4,0,0
052690,한전기술,KOSPI,extraordinary,2,no_filing,0.0,0,0
052690,한전기술,KOSPI,extraordinary,3,no_filing,0.0,0,0
299660,셀리드,KOSDAQ,extraordinary,1,no_filing,8.2,0,0
299660,셀리드,KOSDAQ,extraordinary,2,no_filing,0.1,0,0
299660,셀리드,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
304100,솔트룩스,KOSDAQ,extraordinary,1,no_filing,5.7,0,0
304100,솔트룩스,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
304100,솔트룩스,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
192250,케이사인,KOSDAQ,extraordinary,1,no_filing,7.8,0,0
192250,케이사인,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
192250,케이사인,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
007720,소노스퀘어,KOSDAQ,extraordinary,1,no_filing,35.2,0,0
007720,소노스퀘어,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
007720,소노스퀘어,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
318000,KBG,KOSDAQ,extraordinary,1,no_filing,8.2,0,0
318000,KBG,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
318000,KBG,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
219750,한국비티비,KOSDAQ,extraordinary,1,no_filing,8.5,0,0
219750,한국비티비,KOSDAQ,extraordinary,2,no_filing,0.3,0,0
200230,텔콘RF제약,KOSDAQ,extraordinary,1,no_filing,8.6,0,0
219750,한국비티비,KOSDAQ,extraordinary,3,no_filing,0.4,0,0
200230,텔콘RF제약,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
200230,텔콘RF제약,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
215480,토박스코리아,KOSDAQ,extraordinary,1,no_filing,6.7,0,0
215480,토박스코리아,KOSDAQ,extraordinary,2,no_filing,0.2,0,0
215480,토박스코리아,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
058110,멕아이씨에스,KOSDAQ,extraordinary,1,no_filing,9.7,0,0
058110,멕아이씨에스,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
058110,멕아이씨에스,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
011000,진원생명과학,KOSPI,extraordinary,1,no_filing,20.6,0,0
011000,진원생명과학,KOSPI,extraordinary,2,no_filing,0.0,0,0
011000,진원생명과학,KOSPI,extraordinary,3,no_filing,0.0,0,0
032080,아즈텍WB,KOSDAQ,extraordinary,1,no_filing,9.0,0,0
032080,아즈텍WB,KOSDAQ,extraordinary,2,no_filing,0.1,0,0
032080,아즈텍WB,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
054180,메디콕스,KOSDAQ,extraordinary,1,no_filing,9.5,0,0
054180,메디콕스,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
054180,메디콕스,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
366030,공구우먼,KOSDAQ,extraordinary,1,no_filing,10.4,0,0
366030,공구우먼,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
366030,공구우먼,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
140070,서플러스글로벌,KOSDAQ,extraordinary,1,no_filing,7.8,0,0
140070,서플러스글로벌,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
140070,서플러스글로벌,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
483650,달바글로벌,KOSPI,extraordinary,1,no_filing,16.3,0,0
483650,달바글로벌,KOSPI,extraordinary,2,no_filing,0.1,0,0
483650,달바글로벌,KOSPI,extraordinary,3,no_filing,0.0,0,0
083450,GST,KOSDAQ,extraordinary,1,no_filing,7.8,0,0
083450,GST,KOSDAQ,extraordinary,2,no_filing,0.3,0,0
083450,GST,KOSDAQ,extraordinary,3,no_filing,0.3,0,0
098660,에스티오,KOSDAQ,extraordinary,1,no_filing,10.9,0,0
098660,에스티오,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
098660,에스티오,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
0030R0,대신밸류리츠,KOSPI,extraordinary,1,no_filing,10.5,0,0
0030R0,대신밸류리츠,KOSPI,extraordinary,2,no_filing,0.0,0,0
0030R0,대신밸류리츠,KOSPI,extraordinary,3,no_filing,0.0,0,0
114840,아이패밀리에스씨,KOSDAQ,extraordinary,1,no_filing,10.7,0,0
114840,아이패밀리에스씨,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
114840,아이패밀리에스씨,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
304840,피플바이오,KOSDAQ,extraordinary,1,no_filing,8.3,0,0
304840,피플바이오,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
304840,피플바이오,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
066790,씨씨에스,KOSDAQ,extraordinary,1,no_filing,19.7,0,0
066790,씨씨에스,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
066790,씨씨에스,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
091970,나노캠텍,KOSDAQ,extraordinary,1,no_filing,6.8,0,0
091970,나노캠텍,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
091970,나노캠텍,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
230360,에코마케팅,KOSDAQ,extraordinary,1,no_filing,14.9,0,0
230360,에코마케팅,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
230360,에코마케팅,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
341170,퓨쳐메디신,OTHER,extraordinary,1,no_filing,5.8,0,0
341170,퓨쳐메디신,OTHER,extraordinary,2,no_filing,0.0,0,0
341170,퓨쳐메디신,OTHER,extraordinary,3,no_filing,0.0,0,0
015590,DKME,KOSPI,extraordinary,1,no_filing,11.8,0,0
015590,DKME,KOSPI,extraordinary,2,no_filing,0.0,0,0
015590,DKME,KOSPI,extraordinary,3,no_filing,0.0,0,0
333620,엔시스,KOSDAQ,extraordinary,1,no_filing,13.3,0,0
333620,엔시스,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
333620,엔시스,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
368770,파이버프로,KOSDAQ,extraordinary,1,no_filing,13.0,0,0
012160,영흥,KOSPI,extraordinary,1,no_filing,21.7,0,0
368770,파이버프로,KOSDAQ,extraordinary,2,no_filing,4.5,0,0
012160,영흥,KOSPI,extraordinary,2,no_filing,0.0,0,0
368770,파이버프로,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
012160,영흥,KOSPI,extraordinary,3,no_filing,0.0,0,0
049080,기가레인,KOSDAQ,extraordinary,1,no_filing,8.4,0,0
210120,캔버스엔,KOSDAQ,extraordinary,1,no_filing,18.5,0,0
049080,기가레인,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
210120,캔버스엔,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
049080,기가레인,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
210120,캔버스엔,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
064090,인크레더블버즈,KOSDAQ,extraordinary,1,no_filing,6.5,0,0
064090,인크레더블버즈,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
064090,인크레더블버즈,KOSDAQ,extraordinary,3,no_filing,0.2,0,0
900300,오가닉티코스메틱,KOSDAQ,extraordinary,1,no_filing,7.3,0,0
900300,오가닉티코스메틱,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
900300,오가닉티코스메틱,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
011200,HMM,KOSPI,extraordinary,1,no_filing,1.2,0,0
085670,뉴프렉스,KOSDAQ,extraordinary,1,no_filing,17.2,0,0
011200,HMM,KOSPI,extraordinary,2,no_filing,0.3,0,0
085670,뉴프렉스,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
011200,HMM,KOSPI,extraordinary,3,no_filing,0.0,0,0
085670,뉴프렉스,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
215100,로보로보,KOSDAQ,extraordinary,1,no_filing,8.2,0,0
215100,로보로보,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
215100,로보로보,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
059210,메타바이오메드,KOSDAQ,extraordinary,1,no_filing,10.3,0,0
059210,메타바이오메드,KOSDAQ,extraordinary,2,no_filing,0.1,0,0
059210,메타바이오메드,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
192440,슈피겐코리아,KOSDAQ,extraordinary,1,no_filing,13.7,0,0
192440,슈피겐코리아,KOSDAQ,extraordinary,2,no_filing,0.1,0,0
192440,슈피겐코리아,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
101670,하이드로리튬,KOSDAQ,extraordinary,1,no_filing,7.0,0,0
101670,하이드로리튬,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
101670,하이드로리튬,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
038870,에코심플렉스,KOSDAQ,extraordinary,1,no_filing,6.4,0,0
038870,에코심플렉스,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
038870,에코심플렉스,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
900270,헝셩그룹,KOSDAQ,extraordinary,1,no_filing,11.7,0,0
900270,헝셩그룹,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
900270,헝셩그룹,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
177900,쓰리에이로직스,KOSDAQ,extraordinary,1,no_filing,6.0,0,0
177900,쓰리에이로직스,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
177900,쓰리에이로직스,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
002200,한국수출포장공업,KOSPI,extraordinary,1,no_filing,8.8,0,0
002200,한국수출포장공업,KOSPI,extraordinary,2,no_filing,0.0,0,0
002200,한국수출포장공업,KOSPI,extraordinary,3,no_filing,0.0,0,0
294090,이오플로우,KOSDAQ,extraordinary,1,no_filing,8.8,0,0
294090,이오플로우,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
294090,이오플로우,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
359090,씨엔알리서치,KOSDAQ,extraordinary,1,no_filing,9.0,0,0
359090,씨엔알리서치,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
359090,씨엔알리서치,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
290660,다이나믹솔루션,KOSDAQ,extraordinary,1,no_filing,8.5,0,0
290660,다이나믹솔루션,KOSDAQ,extraordinary,2,no_filing,0.0,0,0
290660,다이나믹솔루션,KOSDAQ,extraordinary,3,no_filing,0.0,0,0
