ticker,company,market,meeting_type,run_no,status,elapsed_s,agenda,for,against,review,candidates
036570,엔씨소프트,KOSPI,annual,3,exact,11.8,8,1,0,7,4
196170,알테오젠,KOSDAQ,annual,2,exact,11.7,3,0,0,3,3
058470,리노공업,KOSDAQ,annual,1,exact,14.7,10,1,0,9,2
086520,에코프로,KOSDAQ,annual,3,exact,12.6,10,0,0,10,8
000250,삼천당제약,KOSDAQ,annual,2,exact,5.3,8,3,0,5,3
277810,레인보우로보틱스,KOSDAQ,annual,1,exact,18.5,10,1,0,9,0
196170,알테오젠,KOSDAQ,annual,3,exact,6.4,3,0,0,3,3
058470,리노공업,KOSDAQ,annual,2,exact,5.2,10,1,0,9,2
000250,삼천당제약,KOSDAQ,annual,3,exact,6.7,8,3,0,5,3
277810,레인보우로보틱스,KOSDAQ,annual,2,exact,6.3,10,1,0,9,0
028300,HLB,KOSDAQ,annual,1,exact,9.4,7,1,3,3,3
058470,리노공업,KOSDAQ,annual,3,exact,7.0,10,1,0,9,2
298380,에이비엘바이오,KOSDAQ,annual,1,exact,13.9,8,3,0,5,3
950160,코오롱티슈진,KOSDAQ,annual,1,exact,27.0,7,1,0,6,2
028300,HLB,KOSDAQ,annual,2,exact,15.7,7,1,3,3,3
298380,에이비엘바이오,KOSDAQ,annual,2,exact,11.5,8,3,0,5,3
950160,코오롱티슈진,KOSDAQ,annual,2,exact,11.3,7,1,0,6,2
277810,레인보우로보틱스,KOSDAQ,annual,3,exact,29.6,10,1,0,9,0
028300,HLB,KOSDAQ,annual,3,exact,11.5,7,1,3,3,3
141080,리가켐바이오,KOSDAQ,annual,1,exact,29.7,8,1,0,7,1
298380,에이비엘바이오,KOSDAQ,annual,3,exact,12.3,8,3,0,5,3
950160,코오롱티슈진,KOSDAQ,annual,3,exact,5.8,7,1,0,6,2
141080,리가켐바이오,KOSDAQ,annual,2,exact,4.7,8,1,0,7,1
036930,주성엔지니어링,KOSDAQ,annual,1,exact,15.8,10,1,0,9,6
039030,이오테크닉스,KOSDAQ,annual,1,exact,19.1,10,2,0,8,2
087010,펩트론,KOSDAQ,annual,1,exact,52.7,10,1,0,9,0
141080,리가켐바이오,KOSDAQ,annual,3,exact,27.1,8,1,0,7,1
240810,원익IPS,KOSDAQ,annual,1,exact,29.2,10,5,0,5,3
214370,케어젠,KOSDAQ,annual,1,exact,29.9,5,2,0,3,2
036930,주성엔지니어링,KOSDAQ,annual,2,exact,20.9,10,1,0,9,6
039030,이오테크닉스,KOSDAQ,annual,2,exact,19.8,10,2,0,8,2
087010,펩트론,KOSDAQ,annual,2,exact,10.8,10,1,0,9,0
240810,원익IPS,KOSDAQ,annual,2,exact,17.8,10,5,0,5,3
214370,케어젠,KOSDAQ,annual,2,exact,17.4,5,2,0,3,2
310210,보로노이,KOSDAQ,annual,1,exact,23.2,10,2,0,8,1
039030,이오테크닉스,KOSDAQ,annual,3,exact,16.9,10,2,0,8,2
087010,펩트론,KOSDAQ,annual,3,exact,16.9,10,1,0,9,0
036930,주성엔지니어링,KOSDAQ,annual,3,exact,21.1,10,1,0,9,6
240810,원익IPS,KOSDAQ,annual,3,exact,6.7,10,5,0,5,3
214370,케어젠,KOSDAQ,annual,3,exact,6.8,5,2,0,3,2
310210,보로노이,KOSDAQ,annual,2,exact,5.8,10,2,0,8,1
108490,로보티즈,KOSDAQ,annual,1,exact,8.7,3,1,0,2,0
095340,ISC,KOSDAQ,annual,1,exact,8.8,10,4,0,6,3
310210,보로노이,KOSDAQ,annual,3,exact,6.5,10,2,0,8,1
403870,HPSP,KOSDAQ,annual,1,exact,21.3,8,4,0,4,2
263750,펄어비스,KOSDAQ,annual,1,exact,21.0,8,1,0,7,4
440110,파두,KOSDAQ,annual,1,exact,21.3,10,5,0,5,7
440110,파두,KOSDAQ,annual,2,exact,16.6,10,5,0,5,7
263750,펄어비스,KOSDAQ,annual,2,exact,19.0,8,1,0,7,4
108490,로보티즈,KOSDAQ,annual,2,exact,45.1,3,1,0,2,0
095340,ISC,KOSDAQ,annual,2,exact,45.4,10,4,0,6,3
263750,펄어비스,KOSDAQ,annual,3,exact,14.2,8,1,0,7,4
032820,우리기술,KOSDAQ,annual,1,exact,43.2,3,1,0,2,0
108490,로보티즈,KOSDAQ,annual,3,exact,4.3,3,1,0,2,0
440110,파두,KOSDAQ,annual,3,exact,18.9,10,5,0,5,7
095340,ISC,KOSDAQ,annual,3,exact,4.3,10,4,0,6,3
032820,우리기술,KOSDAQ,annual,2,exact,3.1,3,1,0,2,0
214150,클래시스,KOSDAQ,annual,1,exact,7.4,6,1,0,5,2
