isu_cd,effective_date,factor,event_type,source,evidence,price_check,confidence,note
126340,20260316,1.03168551413278,stock_div,targeted_scan,20251219900826,pass,confirmed,"표적스캔 확정(stock_div) | r=1.0317 p=0.9498 | effective=원장반영일(배당락일 근사치 아님 — 일간전환 시 재정밀화 필요, 락공시 20251219) | factor 원장 정밀값 재계산"
126880,20160818,1.4375,bonus,targeted_scan,20160722000188,pass,confirmed,표적스캔 확정(bonus) | r=1.4375 p=0.8819 | factor 원장 정밀값 재계산
128540,20220624,1.38464708629832,bonus,targeted_scan,20220527000497,pass,confirmed,표적스캔 확정(bonus) | r=1.3846 p=0.697 | factor 원장 정밀값 재계산
131090,20180418,1.05882352941176,stock_div,targeted_scan,20171226900924,pass,confirmed,"표적스캔 확정(stock_div) | r=1.0588 p=0.9688 | effective=원장반영일(배당락일 근사치 아님 — 일간전환 시 재정밀화 필요, 락공시 20171226) | factor 원장 정밀값 재계산"
131090,20210426,1.05,stock_div,targeted_scan,20201228900945,pass,confirmed,"표적스캔 확정(stock_div) | r=1.05 p=0.971 | effective=원장반영일(배당락일 근사치 아님 — 일간전환 시 재정밀화 필요, 락공시 20201228) | factor 원장 정밀값 재계산"
131090,20220425,1.04761904761905,stock_div,targeted_scan,20211228900766,pass,confirmed,"표적스캔 확정(stock_div) | r=1.0476 p=0.9691 | effective=원장반영일(배당락일 근사치 아님 — 일간전환 시 재정밀화 필요, 락공시 20211228) | factor 원장 정밀값 재계산"
136510,20211115,1.04224590893172,bonus,targeted_scan,20211026000324,pass,confirmed,표적스캔 확정(bonus) | r=1.0422 p=0.6967 | factor 원장 정밀값 재계산
138080,20200110,1.0981971519725,bonus,targeted_scan,20191212000409,pass,confirmed,표적스캔 확정(bonus) | r=1.0982 p=0.9669 | factor 원장 정밀값 재계산
140520,20170928,1.24715089935466,bonus,targeted_scan,20170718000031,pass,confirmed,표적스캔 확정(bonus) | r=1.2472 p=0.7529 | factor 원장 정밀값 재계산
148140,20200522,1.06905938585094,bonus,targeted_scan,20200601000742,pass,confirmed,표적스캔 확정(bonus) | r=1.0691 p=0.9114 | factor 원장 정밀값 재계산
148140,20200526,1.06245186386696,bonus,targeted_scan,20200601000742,pass,confirmed,표적스캔 확정(bonus) | r=1.0625 p=0.9498 | factor 원장 정밀값 재계산
173130,20240419,1.1,stock_div,targeted_scan,20231226900903,pass,confirmed,"표적스캔 확정(stock_div) | r=1.1 p=0.9745 | effective=원장반영일(배당락일 근사치 아님 — 일간전환 시 재정밀화 필요, 락공시 20231226) | factor 원장 정밀값 재계산"
184230,20180420,1.04905679222164,stock_div,targeted_scan,20171228900986,pass,confirmed,"표적스캔 확정(stock_div) | r=1.0491 p=0.9556 | effective=원장반영일(배당락일 근사치 아님 — 일간전환 시 재정밀화 필요, 락공시 20171228) | factor 원장 정밀값 재계산"
184230,20240226,1.10545447022715,stock_div,targeted_scan,20231226900904,pass,confirmed,"표적스캔 확정(stock_div) | r=1.1055 p=0.9729 | effective=원장반영일(배당락일 근사치 아님 — 일간전환 시 재정밀화 필요, 락공시 20231226) | factor 원장 정밀값 재계산"
184230,20251217,1.03385320124191,stock_div,targeted_scan,20251216900473,pass,confirmed,"표적스캔 확정(stock_div) | r=1.0339 p=0.9621 | effective=원장반영일(배당락일 근사치 아님 — 일간전환 시 재정밀화 필요, 락공시 20251216) | factor 원장 정밀값 재계산"
185490,20211015,1.08039598664233,bonus,targeted_scan,20210622000252,pass,confirmed,표적스캔 확정(bonus) | r=1.0804 p=0.8344 | factor 원장 정밀값 재계산
187420,20180410,1.11705414282195,bonus,targeted_scan,20180320000430,pass,confirmed,표적스캔 확정(bonus) | r=1.1171 p=0.9661 | factor 원장 정밀값 재계산
189690,20161021,1.04827873784584,stock_div,targeted_scan,20160628900341,pass,confirmed,"표적스캔 확정(stock_div) | r=1.0483 p=0.9647 | effective=원장반영일(배당락일 근사치 아님 — 일간전환 시 재정밀화 필요, 락공시 20160628) | factor 원장 정밀값 재계산"
189690,20171020,1.04835800369002,stock_div,targeted_scan,20170628900394,pass,confirmed,"표적스캔 확정(stock_div) | r=1.0484 p=0.9461 | effective=원장반영일(배당락일 근사치 아님 — 일간전환 시 재정밀화 필요, 락공시 20170628) | factor 원장 정밀값 재계산"
194700,20220901,1.09995846170591,bonus,targeted_scan,20220805000046,pass,confirmed,표적스캔 확정(bonus) | r=1.1 p=0.9046 | factor 원장 정밀값 재계산
196300,20230925,1.05785919997947,bonus,targeted_scan,20230922000460,pass,confirmed,표적스캔 확정(bonus) | r=1.0579 p=0.7993 | factor 원장 정밀값 재계산
197140,20220425,1.04999998352105,stock_div,targeted_scan,20211228900761,pass,confirmed,"표적스캔 확정(stock_div) | r=1.05 p=0.9728 | effective=원장반영일(배당락일 근사치 아님 — 일간전환 시 재정밀화 필요, 락공시 20211228) | factor 원장 정밀값 재계산"
198940,20240712,1.66886827231068,bonus,targeted_scan,20240618000005,pass,confirmed,표적스캔 확정(bonus) | r=1.6689 p=0.7074 | factor 원장 정밀값 재계산
200230,20160725,1.05609119872561,bonus,targeted_scan,20160708000201,pass,confirmed,표적스캔 확정(bonus) | r=1.0561 p=0.9101 | factor 원장 정밀값 재계산
203400,20251211,1.69934153260357,bonus,targeted_scan,20251118000090,pass,confirmed,표적스캔 확정(bonus) | r=1.6993 p=0.766 | factor 원장 정밀값 재계산
206400,20180207,1.07507521583505,bonus,targeted_scan,20171207000103,pass,confirmed,표적스캔 확정(bonus) | r=1.0751 p=0.8352 | factor 원장 정밀값 재계산
206640,20170428,1.09893276026778,bonus,targeted_scan,20170414002330,pass,confirmed,표적스캔 확정(bonus) | r=1.0989 p=0.9324 | factor 원장 정밀값 재계산
208340,20210902,1.44232164380203,bonus,targeted_scan,20210805000035,pass,confirmed,표적스캔 확정(bonus) | r=1.4423 p=0.8716 | factor 원장 정밀값 재계산
214330,20200731,1.03608234192404,bonus,targeted_scan,20200722000266,pass,confirmed,표적스캔 확정(bonus) | r=1.0361 p=0.9739 | factor 원장 정밀값 재계산
214330,20200814,1.06734723015766,bonus,targeted_scan,20200722000266,pass,confirmed,표적스캔 확정(bonus) | r=1.0673 p=0.9559 | factor 원장 정밀값 재계산
220100,20221103,1.241747517578,bonus,targeted_scan,20221007000055,pass,confirmed,표적스캔 확정(bonus) | r=1.2417 p=0.9346 | factor 원장 정밀값 재계산
223310,20170315,1.1385572019193,bonus,targeted_scan,20170307000001,pass,confirmed,표적스캔 확정(bonus) | r=1.1386 p=0.9253 | factor 원장 정밀값 재계산
234300,20201127,1.46136372406087,bonus,targeted_scan,20201105000095,pass,confirmed,표적스캔 확정(bonus) | r=1.4614 p=0.8223 | factor 원장 정밀값 재계산
234300,20220111,1.13444629254745,bonus,targeted_scan,20211231000351,pass,confirmed,표적스캔 확정(bonus) | r=1.1344 p=0.9748 | factor 원장 정밀값 재계산
241820,20231004,1.43419318056191,bonus,targeted_scan,20230831000458,pass,confirmed,표적스캔 확정(bonus) | r=1.4342 p=0.894 | factor 원장 정밀값 재계산
246690,20210421,1.04206261462354,bonus,targeted_scan,20210409001938,pass,confirmed,표적스캔 확정(bonus) | r=1.0421 p=0.9398 | factor 원장 정밀값 재계산
249420,20190412,1.04997537678521,stock_div,targeted_scan,20181220800235,pass,confirmed,"표적스캔 확정(stock_div) | r=1.05 p=0.9727 | effective=원장반영일(배당락일 근사치 아님 — 일간전환 시 재정밀화 필요, 락공시 20181220) | factor 원장 정밀값 재계산"
259630,20201020,1.03382760628001,bonus,targeted_scan,20200924000333,pass,confirmed,표적스캔 확정(bonus) | r=1.0338 p=0.8278 | factor 원장 정밀값 재계산
262260,20260522,1.0421275640455,stock_div,targeted_scan,20260330901974,pass,confirmed,"표적스캔 확정(stock_div) | r=1.0421 p=0.9178 | effective=원장반영일(배당락일 근사치 아님 — 일간전환 시 재정밀화 필요, 락공시 20260330) | factor 원장 정밀값 재계산"
263050,20220721,1.42492240309887,bonus,targeted_scan,20220721000501,pass,confirmed,표적스캔 확정(bonus) | r=1.4249 p=0.8018 | factor 원장 정밀값 재계산
270520,20240112,1.04259138567978,bonus,targeted_scan,20231206000325,pass,confirmed,표적스캔 확정(bonus) | r=1.0426 p=0.7941 | factor 원장 정밀값 재계산
288330,20241111,1.05984984578517,bonus,targeted_scan,20240715000242,pass,confirmed,표적스캔 확정(bonus) | r=1.0598 p=0.8997 | factor 원장 정밀값 재계산
289220,20211229,1.13062269017525,bonus,targeted_scan,20211207000079,pass,confirmed,표적스캔 확정(bonus) | r=1.1306 p=0.9296 | factor 원장 정밀값 재계산
290510,20201215,1.04384703072934,bonus,targeted_scan,20201015000100,pass,confirmed,표적스캔 확정(bonus) | r=1.0438 p=0.9285 | factor 원장 정밀값 재계산
294090,20220126,1.25541627233232,bonus,targeted_scan,20211028000340,pass,confirmed,표적스캔 확정(bonus) | r=1.2554 p=0.8827 | factor 원장 정밀값 재계산
297890,20230913,1.05926257990163,bonus,targeted_scan,20230628000057,pass,confirmed,표적스캔 확정(bonus) | r=1.0593 p=0.9225 | factor 원장 정밀값 재계산
298060,20230927,1.39164363040591,bonus,targeted_scan,20230901000035,pass,confirmed,표적스캔 확정(bonus) | r=1.3916 p=0.7798 | factor 원장 정밀값 재계산
304840,20231102,1.4063061595294,bonus,targeted_scan,20231006000203,pass,confirmed,표적스캔 확정(bonus) | r=1.4063 p=0.7611 | factor 원장 정밀값 재계산
308100,20250418,1.31388721628479,bonus,targeted_scan,20250416000222,pass,confirmed,표적스캔 확정(bonus) | r=1.3139 p=0.8634 | factor 원장 정밀값 재계산
308100,20250520,1.15733606214597,bonus,targeted_scan,20250516000227,pass,confirmed,표적스캔 확정(bonus) | r=1.1573 p=0.872 | factor 원장 정밀값 재계산
308100,20250730,1.59561454963251,bonus,targeted_scan,20250708000197,pass,confirmed,표적스캔 확정(bonus) | r=1.5956 p=0.6647 | factor 원장 정밀값 재계산
317770,20230921,1.06564958410788,bonus,targeted_scan,20230609000264,pass,confirmed,표적스캔 확정(bonus) | r=1.0656 p=0.8852 | factor 원장 정밀값 재계산
322510,20241030,1.31697883983119,bonus,targeted_scan,20241002000119,pass,confirmed,표적스캔 확정(bonus) | r=1.317 p=0.8083 | factor 원장 정밀값 재계산
328130,20260515,1.27000001570797,bonus,targeted_scan,20260420000223,pass,confirmed,표적스캔 확정(bonus) | r=1.27 p=0.9251 | factor 원장 정밀값 재계산
340930,20260112,1.54963608536316,bonus,targeted_scan,20251229000746,pass,confirmed,표적스캔 확정(bonus) | r=1.5496 p=0.8476 | factor 원장 정밀값 재계산
347860,20221118,1.28671894891127,bonus,targeted_scan,20220831001559,pass,confirmed,표적스캔 확정(bonus) | r=1.2867 p=0.7686 | factor 원장 정밀값 재계산
352770,20230824,1.57268129603064,bonus,targeted_scan,20230728000024,pass,confirmed,표적스캔 확정(bonus) | r=1.5727 p=0.7425 | factor 원장 정밀값 재계산
357230,20230421,1.03879625802983,stock_div,targeted_scan,20221227900880,pass,confirmed,"표적스캔 확정(stock_div) | r=1.0388 p=0.9534 | effective=원장반영일(배당락일 근사치 아님 — 일간전환 시 재정밀화 필요, 락공시 20221227) | factor 원장 정밀값 재계산"
357880,20241216,1.12994570764496,bonus,targeted_scan,20241024000174,pass,confirmed,표적스캔 확정(bonus) | r=1.1299 p=0.8925 | factor 원장 정밀값 재계산
365330,20250925,1.49003593596864,bonus,targeted_scan,20250901000077,pass,confirmed,표적스캔 확정(bonus) | r=1.49 p=0.7793 | factor 원장 정밀값 재계산
368970,20260616,1.06318094378669,bonus,targeted_scan,20260625000169,pass,confirmed,표적스캔 확정(bonus) | r=1.0632 p=0.6478 | factor 원장 정밀값 재계산
376930,20231012,1.6129114779461,bonus,targeted_scan,20230912000146,pass,confirmed,표적스캔 확정(bonus) | r=1.6129 p=0.8018 | factor 원장 정밀값 재계산
377030,20220426,1.12999955222961,bonus,targeted_scan,20220401001916,pass,confirmed,표적스캔 확정(bonus) | r=1.13 p=0.9621 | factor 원장 정밀값 재계산
407400,20230706,1.18816927105482,bonus,targeted_scan,20230615000415,pass,confirmed,표적스캔 확정(bonus) | r=1.1882 p=0.6882 | factor 원장 정밀값 재계산
408900,20240522,1.0365509976501,bonus,targeted_scan,20240321000270,pass,confirmed,표적스캔 확정(bonus) | r=1.0366 p=0.8489 | factor 원장 정밀값 재계산
462350,20251128,1.45663584268534,bonus,targeted_scan,20251106000107,pass,confirmed,표적스캔 확정(bonus) | r=1.4566 p=0.8743 | factor 원장 정밀값 재계산
900080,20170904,1.0722903919014,stock_div,targeted_scan,20170512901106,pass,confirmed,"표적스캔 확정(stock_div) | r=1.0723 p=0.964 | effective=원장반영일(배당락일 근사치 아님 — 일간전환 시 재정밀화 필요, 락공시 20170512) | factor 원장 정밀값 재계산"
036090,20260521,0.333333336148832,reduction,targeted_scan,20260518900852,pass,confirmed,표적스캔 확정(reduction) | r=0.3333 p=2.3366 | factor 원장 정밀값 재계산
900110,20160519,1.09996766525899,stock_div,targeted_scan,20160512900723,pass,confirmed,"표적스캔 확정(stock_div) | r=1.1 p=0.937 | effective=원장반영일(배당락일 근사치 아님 — 일간전환 시 재정밀화 필요, 락공시 20160512) | factor 원장 정밀값 재계산"
900110,20180521,1.09277765237648,stock_div,targeted_scan,20180510900714,pass,confirmed,"표적스캔 확정(stock_div) | r=1.0928 p=0.926 | effective=원장반영일(배당락일 근사치 아님 — 일간전환 시 재정밀화 필요, 락공시 20180510) | factor 원장 정밀값 재계산"
900140,20190508,1.06791235456191,stock_div,targeted_scan,20190425800575,pass,confirmed,"표적스캔 확정(stock_div) | r=1.0679 p=0.8736 | effective=원장반영일(배당락일 근사치 아님 — 일간전환 시 재정밀화 필요, 락공시 20190425) | factor 원장 정밀값 재계산"
000040,20200219,0.249999996041048,reduction,targeted_scan,20191128000852,pass,confirmed,표적스캔 확정(reduction) | r=0.25 p=2.876 | factor 원장 정밀값 재계산
000040,20240318,0.303030301139091,reduction,targeted_scan,20240306000324,pass,confirmed,표적스캔 확정(reduction) | r=0.303 p=2.3441 | factor 원장 정밀값 재계산
000890,20260520,0.199999994207941,merge,targeted_scan,20260305801205,pass,confirmed,표적스캔 확정(merge) | r=0.2 p=3.8057 | factor 원장 정밀값 재계산
001020,20170927,0.100000001337095,reduction,targeted_scan,20170705000398,pass,confirmed,표적스캔 확정(reduction) | r=0.1 p=7.5166 | factor 원장 정밀값 재계산
001020,20200324,0.333333333333333,reduction,targeted_scan,20200220001381,pass,confirmed,표적스캔 확정(reduction) | r=0.3333 p=2.2143 | factor 원장 정밀값 재계산
001020,20260528,0.199999996628897,merge,targeted_scan,20260520800452,pass,confirmed,표적스캔 확정(merge) | r=0.2 p=3.8205 | factor 원장 정밀값 재계산
003060,20240416,0.0999999986481507,reduction,targeted_scan,20240112000347,pass,confirmed,표적스캔 확정(reduction) | r=0.1 p=7.8421 | factor 원장 정밀값 재계산
003550,20260612,0.98035566162804,reduction,targeted_scan,20260212801271,pass,confirmed,표적스캔 확정(reduction) | r=0.9804 p=0.8666 | factor 원장 정밀값 재계산
004060,20260506,0.1,merge,targeted_scan,20260313801372,pass,confirmed,표적스캔 확정(merge) | r=0.1 p=7.8732 | factor 원장 정밀값 재계산
004710,20260513,0.988286806259527,reduction,targeted_scan,20260213000881,pass,confirmed,표적스캔 확정(reduction) | r=0.9883 p=1.2197 | factor 원장 정밀값 재계산
004920,20200320,0.333333333333333,reduction,targeted_scan,20191230000553,pass,confirmed,표적스캔 확정(reduction) | r=0.3333 p=2.1119 | factor 원장 정밀값 재계산
008290,20260512,0.499999987713079,merge,targeted_scan,20260511900608,pass,confirmed,표적스캔 확정(merge) | r=0.5 p=1.5622 | factor 원장 정밀값 재계산
011090,20260520,0.199999996666202,merge,targeted_scan,20260305801188,pass,confirmed,표적스캔 확정(merge) | r=0.2 p=3.785 | factor 원장 정밀값 재계산
011200,20160901,0.966235003559482,reduction,targeted_scan,20160603000474,pass,confirmed,표적스캔 확정(reduction) | r=0.9662 p=1.3923 | factor 원장 정밀값 재계산
011330,20260403,0.957059014349045,merge,targeted_scan,20260402801191,pass,confirmed,표적스캔 확정(merge) | r=0.9571 p=0.8538 | factor 원장 정밀값 재계산
012170,20250306,0.0999999922757173,reduction,targeted_scan,20250113000362,pass,confirmed,표적스캔 확정(reduction) | r=0.1 p=7.4087 | factor 원장 정밀값 재계산
013720,20230616,0.0999999996667182,merge,targeted_scan,20230615900299,pass,confirmed,표적스캔 확정(merge) | r=0.1 p=12.9873 | factor 원장 정밀값 재계산
014990,20260626,0.2,merge,targeted_scan,20260409800472,pass,confirmed,표적스캔 확정(merge) | r=0.2 p=3.5833 | factor 원장 정밀값 재계산
015260,20201022,0.142857134228927,reduction,targeted_scan,20200727000318,pass,confirmed,표적스캔 확정(reduction) | r=0.1429 p=9.0606 | factor 원장 정밀값 재계산
016385,20160525,0.249999610189339,reduction,targeted_scan,20160315000475,pass,confirmed,표적스캔 확정(reduction) | r=0.25 p=5.2242 | factor 원장 정밀값 재계산
016600,20260616,0.979090333026456,merge,targeted_scan,20260528900988,pass,confirmed,표적스캔 확정(merge) | r=0.9791 p=0.8112 | factor 원장 정밀값 재계산
017960,20260526,0.988482591347129,reduction,targeted_scan,20260513000861,pass,confirmed,표적스캔 확정(reduction) | r=0.9885 p=0.8764 | factor 원장 정밀값 재계산
018290,20160323,0.199999980556339,reduction,targeted_scan,20160318900783,pass,confirmed,표적스캔 확정(reduction) | r=0.2 p=6.3364 | factor 원장 정밀값 재계산
023410,20180124,0.969530950233088,reduction,targeted_scan,20180115900636,pass,confirmed,표적스캔 확정(reduction) | r=0.9695 p=1.1696 | factor 원장 정밀값 재계산
025440,20241119,0.2,reduction,targeted_scan,20241114903204,pass,confirmed,표적스캔 확정(reduction) | r=0.2 p=3.6596 | factor 원장 정밀값 재계산
025620,20171219,0.395448727408222,merge,targeted_scan,20171129800721,pass,confirmed,표적스캔 확정(merge) | r=0.3954 p=1.8997 | factor 원장 정밀값 재계산
025620,20221219,0.0499999909070567,reduction,targeted_scan,20221011000378,pass,confirmed,표적스캔 확정(reduction) | r=0.05 p=15.8763 | factor 원장 정밀값 재계산
026260,20180719,0.0499999949944488,reduction,targeted_scan,20180716900408,pass,confirmed,표적스캔 확정(reduction) | r=0.05 p=20.0 | factor 원장 정밀값 재계산
027580,20260519,0.199999986482212,merge,targeted_scan,20260518900676,pass,confirmed,표적스캔 확정(merge) | r=0.2 p=3.6538 | factor 원장 정밀값 재계산
028080,20260430,0.199999982517033,merge,targeted_scan,20260429900819,pass,confirmed,표적스캔 확정(merge) | r=0.2 p=6.5003 | factor 원장 정밀값 재계산
029480,20220429,0.2,merge,targeted_scan,20220428900532,pass,confirmed,표적스캔 확정(merge) | r=0.2 p=4.4843 | factor 원장 정밀값 재계산
030790,20200302,0.0399999989212519,reduction,targeted_scan,20200107000472,pass,confirmed,표적스캔 확정(reduction) | r=0.04 p=16.5615 | factor 원장 정밀값 재계산
032790,20260527,0.5,merge,targeted_scan,20260526900488,pass,confirmed,표적스캔 확정(merge) | r=0.5 p=1.5152 | factor 원장 정밀값 재계산
035290,20260529,0.2,merge,targeted_scan,20260528900597,pass,confirmed,표적스캔 확정(merge) | r=0.2 p=3.9488 | factor 원장 정밀값 재계산
033430,20160715,0.5,reduction,targeted_scan,20160712900426,pass,confirmed,표적스캔 확정(reduction) | r=0.5 p=2.6559 | factor 원장 정밀값 재계산
035510,20241224,0.887705813953488,reduction,targeted_scan,20241216000357,pass,confirmed,표적스캔 확정(reduction) | r=0.8877 p=1.4056 | factor 원장 정밀값 재계산
035810,20200605,0.960524209021745,reduction,targeted_scan,20200602900497,pass,confirmed,표적스캔 확정(reduction) | r=0.9605 p=1.2958 | factor 원장 정밀값 재계산
036630,20251112,0.5,reduction,targeted_scan,20251107900596,pass,confirmed,표적스캔 확정(reduction) | r=0.5 p=1.5956 | factor 원장 정밀값 재계산
038880,20260427,0.0999999986692259,merge,targeted_scan,20260424900799,pass,confirmed,표적스캔 확정(merge) | r=0.1 p=7.237 | factor 원장 정밀값 재계산
038880,20260626,0.199999989353807,reduction,targeted_scan,20260623900612,pass,confirmed,표적스캔 확정(reduction) | r=0.2 p=3.5 | factor 원장 정밀값 재계산
039980,20260429,0.199999997251946,merge,targeted_scan,20260428900685,pass,confirmed,표적스캔 확정(merge) | r=0.2 p=6.2795 | factor 원장 정밀값 재계산
042660,20170116,0.0779759314772679,reduction,targeted_scan,20161110000227,pass,confirmed,표적스캔 확정(reduction) | r=0.078 p=10.0 | factor 원장 정밀값 재계산
043590,20260522,0.5,merge,targeted_scan,20260521900774,pass,confirmed,표적스캔 확정(merge) | r=0.5 p=1.5535 | factor 원장 정밀값 재계산
043910,20260520,0.0999999938266954,merge,targeted_scan,20260519900546,pass,confirmed,표적스캔 확정(merge) | r=0.1 p=7.4544 | factor 원장 정밀값 재계산
044180,20201007,0.199999989789837,reduction,targeted_scan,20200929900720,pass,confirmed,표적스캔 확정(reduction) | r=0.2 p=3.5859 | factor 원장 정밀값 재계산
046390,20260526,0.399999995367468,merge,targeted_scan,20260522900738,pass,confirmed,표적스캔 확정(merge) | r=0.4 p=1.7366 | factor 원장 정밀값 재계산
049470,20260515,0.199999994903355,merge,targeted_scan,20260514900853,pass,confirmed,표적스캔 확정(merge) | r=0.2 p=3.5417 | factor 원장 정밀값 재계산
050120,20210125,0.0999999970510362,merge,targeted_scan,20210120900499,pass,confirmed,표적스캔 확정(merge) | r=0.1 p=7.2987 | factor 원장 정밀값 재계산
052420,20260528,0.0999999938411065,merge,targeted_scan,20260527900635,pass,confirmed,표적스캔 확정(merge) | r=0.1 p=7.1202 | factor 원장 정밀값 재계산
052770,20200117,0.232027100573541,reduction,targeted_scan,20200113000118,pass,confirmed,표적스캔 확정(reduction) | r=0.232 p=5.5404 | factor 원장 정밀값 재계산
052770,20251229,0.249999987130009,reduction,targeted_scan,20251223900769,pass,confirmed,표적스캔 확정(reduction) | r=0.25 p=2.6802 | factor 원장 정밀값 재계산
053060,20201228,0.5,reduction,targeted_scan,20201222900525,pass,confirmed,표적스캔 확정(reduction) | r=0.5 p=2.5806 | factor 원장 정밀값 재계산
061040,20260528,0.2,merge,targeted_scan,20260527900571,pass,confirmed,표적스캔 확정(merge) | r=0.2 p=3.3144 | factor 원장 정밀값 재계산
064800,20260519,0.199999995305432,merge,targeted_scan,20260518900826,pass,confirmed,표적스캔 확정(merge) | r=0.2 p=3.5106 | factor 원장 정밀값 재계산
065560,20170523,0.25,reduction,targeted_scan,20170518900261,pass,confirmed,표적스캔 확정(reduction) | r=0.25 p=5.12 | factor 원장 정밀값 재계산
065770,20260521,0.5,merge,targeted_scan,20260520900454,pass,confirmed,표적스캔 확정(merge) | r=0.5 p=1.5278 | factor 원장 정밀값 재계산
066575,20260515,0.999726928768499,reduction,targeted_scan,20260212001501,pass,confirmed,표적스캔 확정(reduction) | r=0.9997 p=1.282 | factor 원장 정밀값 재계산
066910,20260609,0.199999988047779,merge,targeted_scan,20260608900959,pass,confirmed,표적스캔 확정(merge) | r=0.2 p=3.7059 | factor 원장 정밀값 재계산
067390,20240401,0.991275796166657,reduction,targeted_scan,20240327901324,pass,confirmed,표적스캔 확정(reduction) | r=0.9913 p=1.2309 | factor 원장 정밀값 재계산
073570,20260520,0.199999996677003,reduction,targeted_scan,20260515902881,pass,confirmed,표적스캔 확정(reduction) | r=0.2 p=3.6358 | factor 원장 정밀값 재계산
078590,20260527,0.0999999929942691,reduction,targeted_scan,20260526900643,pass,confirmed,표적스캔 확정(reduction) | r=0.1 p=7.2857 | factor 원장 정밀값 재계산
079970,20240821,0.0999999967708951,reduction,targeted_scan,20240816900354,pass,confirmed,표적스캔 확정(reduction) | r=0.1 p=7.5266 | factor 원장 정밀값 재계산
080530,20260518,0.2,merge,targeted_scan,20260515901491,pass,confirmed,표적스캔 확정(merge) | r=0.2 p=3.8773 | factor 원장 정밀값 재계산
083640,20190523,0.499999996260042,merge,targeted_scan,20190520900435,pass,confirmed,표적스캔 확정(merge) | r=0.5 p=2.6667 | factor 원장 정밀값 재계산
089140,20230504,0.2,merge,targeted_scan,20230503900559,pass,confirmed,표적스캔 확정(merge) | r=0.2 p=4.81 | factor 원장 정밀값 재계산
092220,20260520,0.199999999003801,merge,targeted_scan,20260304801566,pass,confirmed,표적스캔 확정(merge) | r=0.2 p=3.6942 | factor 원장 정밀값 재계산
092600,20260515,0.199999984053273,merge,targeted_scan,20260514900905,pass,confirmed,표적스캔 확정(merge) | r=0.2 p=6.4944 | factor 원장 정밀값 재계산
096690,20190517,0.0999999996578564,merge,targeted_scan,20190514900739,pass,confirmed,표적스캔 확정(merge) | r=0.1 p=12.9769 | factor 원장 정밀값 재계산
097230,20190521,0.137037202363946,reduction,targeted_scan,20190419000490,pass,confirmed,표적스캔 확정(reduction) | r=0.137 p=4.9544 | factor 원장 정밀값 재계산
097780,20260507,0.799999996846217,reduction,targeted_scan,20260430901624,pass,confirmed,표적스캔 확정(reduction) | r=0.8 p=0.8489 | factor 원장 정밀값 재계산
103130,20160830,0.0999999916724619,merge,targeted_scan,20160530800414,pass,confirmed,표적스캔 확정(merge) | r=0.1 p=7.2676 | factor 원장 정밀값 재계산
109070,20170919,0.0999999924028697,reduction,targeted_scan,20170614000416,pass,confirmed,표적스캔 확정(reduction) | r=0.1 p=6.59 | factor 원장 정밀값 재계산
109070,20200305,0.0999999792618259,reduction,targeted_scan,20200214000597,pass,confirmed,표적스캔 확정(reduction) | r=0.1 p=13.1818 | factor 원장 정밀값 재계산
109960,20260601,0.0499999979618575,reduction,targeted_scan,20260527900697,pass,confirmed,표적스캔 확정(reduction) | r=0.05 p=13.0261 | factor 원장 정밀값 재계산
115160,20260430,0.0999999930429012,merge,targeted_scan,20260429900817,pass,confirmed,표적스캔 확정(merge) | r=0.1 p=12.9958 | factor 원장 정밀값 재계산
137940,20260527,0.099999997657229,merge,targeted_scan,20260526900472,pass,confirmed,표적스캔 확정(merge) | r=0.1 p=7.0076 | factor 원장 정밀값 재계산
141020,20230509,0.25,reduction,targeted_scan,20230503900659,pass,confirmed,표적스캔 확정(reduction) | r=0.25 p=2.8062 | factor 원장 정밀값 재계산
192410,20260320,0.499999989284545,merge,targeted_scan,20260319901840,pass,confirmed,표적스캔 확정(merge) | r=0.5 p=2.599 | factor 원장 정밀값 재계산
205470,20260601,0.953623190198138,merge,targeted_scan,20260508901068,pass,confirmed,표적스캔 확정(merge) | r=0.9536 p=0.8553 | factor 원장 정밀값 재계산
206640,20160212,0.0999999995235395,merge,targeted_scan,20160204901100,pass,confirmed,표적스캔 확정(merge) | r=0.1 p=7.061 | factor 원장 정밀값 재계산
208640,20260625,0.0999999971272675,reduction,targeted_scan,20260622900692,pass,confirmed,표적스캔 확정(reduction) | r=0.1 p=7.438 | factor 원장 정밀값 재계산
208710,20250520,0.199999987860517,merge,targeted_scan,20250519900377,pass,confirmed,표적스캔 확정(merge) | r=0.2 p=3.6707 | factor 원장 정밀값 재계산
214330,20260526,0.959146697647213,reduction,targeted_scan,20260306000773,pass,confirmed,표적스캔 확정(reduction) | r=0.9591 p=0.8483 | factor 원장 정밀값 재계산
218410,20171220,0.2,merge,targeted_scan,20171219900562,pass,confirmed,표적스캔 확정(merge) | r=0.2 p=6.2926 | factor 원장 정밀값 재계산
219750,20260625,0.2,merge,targeted_scan,20260624900908,pass,confirmed,표적스캔 확정(merge) | r=0.2 p=3.5026 | factor 원장 정밀값 재계산
223310,20260515,0.199999969258217,merge,targeted_scan,20260514900841,pass,confirmed,표적스캔 확정(merge) | r=0.2 p=6.5011 | factor 원장 정밀값 재계산
